method,estimate,flow,cq,runid
pw,32.66539694687186,storm,dilution,91
beale,NA,storm,dilution,91
rating,12.221810860148805,storm,dilution,91
composite,12.40244307895909,storm,dilution,91
truth,17.691097790958974,storm,dilution,91
pw,15.586646389743143,unaltered,dilution,91
beale,NA,unaltered,dilution,91
rating,11.698401876394083,unaltered,dilution,91
composite,11.919081802013451,unaltered,dilution,91
truth,13.81419451156213,unaltered,dilution,91
pw,6.0831802672826925,base,enrich,91
beale,NA,base,enrich,91
rating,15.326914649302239,base,enrich,91
composite,15.38505245680621,base,enrich,91
truth,14.598104181803503,base,enrich,91
pw,1.6116700075651424,storm,enrich,91
beale,NA,storm,enrich,91
rating,63.3475747708802,storm,enrich,91
composite,63.55114631755754,storm,enrich,91
truth,76.16328260593525,storm,enrich,91
pw,4.141400329411094,unaltered,enrich,91
beale,NA,unaltered,enrich,91
rating,13.818195787035206,unaltered,enrich,91
composite,13.84871525364661,unaltered,enrich,91
truth,13.936438740922444,unaltered,enrich,91
pw,14.569481685981078,base,none,91
beale,NA,base,none,91
rating,15.858916020157716,base,none,91
composite,16.434347809217535,base,none,91
truth,15.807606517060307,base,none,91
pw,7.500858669574379,storm,none,91
beale,NA,storm,none,91
rating,13.208841009619343,storm,none,91
composite,13.754034398170422,storm,none,91
truth,13.701541144037913,storm,none,91
pw,11.873749820845271,unaltered,none,91
beale,NA,unaltered,none,91
rating,13.45417264686161,unaltered,none,91
composite,13.961059034028247,unaltered,none,91
truth,13.493441546382085,unaltered,none,91
pw,13.819625587816258,base,chemostatic,91
beale,NA,base,chemostatic,91
rating,15.836472606119864,base,chemostatic,91
composite,15.841428307446364,base,chemostatic,91
truth,15.871802489580974,base,chemostatic,91
pw,7.114807556976132,storm,chemostatic,91
beale,NA,storm,chemostatic,91
rating,13.777307911155662,storm,chemostatic,91
composite,13.75676512102683,storm,chemostatic,91
truth,13.75794512484227,storm,chemostatic,91
pw,11.262636542888965,unaltered,chemostatic,91
beale,NA,unaltered,chemostatic,91
rating,13.52005837487952,unaltered,chemostatic,91
composite,13.520856967190923,unaltered,chemostatic,91
truth,13.548013663058514,unaltered,chemostatic,91
pw,15.588381079610542,base,dilution,92
beale,NA,base,dilution,92
rating,12.247489784551464,base,dilution,92
composite,12.289120920407393,base,dilution,92
truth,12.543524295428316,base,dilution,92
pw,35.06471173396013,storm,dilution,92
beale,NA,storm,dilution,92
rating,12.861490749856106,storm,dilution,92
composite,13.031421047498318,storm,dilution,92
truth,17.41368778899457,storm,dilution,92
pw,16.609480201618712,unaltered,dilution,92
beale,NA,unaltered,dilution,92
rating,12.301397877947936,unaltered,dilution,92
composite,12.480206299252492,unaltered,dilution,92
truth,13.7042156529686,unaltered,dilution,92
pw,6.465048095133842,base,enrich,92
beale,NA,base,enrich,92
rating,14.378715697224562,base,enrich,92
composite,14.379754223933654,base,enrich,92
truth,14.360016419152538,base,enrich,92
pw,1.6645691730840364,storm,enrich,92
beale,NA,storm,enrich,92
rating,65.35722105547985,storm,enrich,92
composite,65.55567307278191,storm,enrich,92
truth,78.08872552834642,storm,enrich,92
pw,4.199274601737985,unaltered,enrich,92
beale,NA,unaltered,enrich,92
rating,13.99979480035233,unaltered,enrich,92
composite,14.040628798861173,unaltered,enrich,92
truth,14.062728669107484,unaltered,enrich,92
pw,14.055539792259419,base,none,92
beale,NA,base,none,92
rating,14.770523349193741,base,none,92
composite,15.270752931908936,base,none,92
truth,15.833117865690692,base,none,92
pw,7.215651359437382,storm,none,92
beale,NA,storm,none,92
rating,12.469736662081202,storm,none,92
composite,13.245748727970705,storm,none,92
truth,13.642658095249441,storm,none,92
pw,11.330412404485951,unaltered,none,92
beale,NA,unaltered,none,92
rating,12.544343516294813,unaltered,none,92
composite,13.00821948184279,unaltered,none,92
truth,13.499626316789909,unaltered,none,92
pw,14.158103621820016,base,chemostatic,92
beale,NA,base,chemostatic,92
rating,16.120631732496896,base,chemostatic,92
composite,16.15034958230675,base,chemostatic,92
truth,15.886961943926536,base,chemostatic,92
pw,7.268304252683473,storm,chemostatic,92
beale,NA,storm,chemostatic,92
rating,14.139986445785059,storm,chemostatic,92
composite,14.170607733515563,storm,chemostatic,92
truth,13.80521930200272,storm,chemostatic,92
pw,11.41309087175798,unaltered,chemostatic,92
beale,NA,unaltered,chemostatic,92
rating,13.7853104933128,unaltered,chemostatic,92
composite,13.814560095700559,unaltered,chemostatic,92
truth,13.559444078205773,unaltered,chemostatic,92
pw,15.321886259740825,base,dilution,93
beale,NA,base,dilution,93
rating,12.008813138002733,base,dilution,93
composite,12.07888978400864,base,dilution,93
truth,12.367608831066917,base,dilution,93
pw,34.37277466559476,storm,dilution,93
beale,NA,storm,dilution,93
rating,12.649212872837703,storm,dilution,93
composite,13.592695072032557,storm,dilution,93
truth,17.294871696622845,storm,dilution,93
pw,16.273546118458725,unaltered,dilution,93
beale,NA,unaltered,dilution,93
rating,12.095482243328638,unaltered,dilution,93
composite,12.330761365762667,unaltered,dilution,93
truth,13.424232885086475,unaltered,dilution,93
pw,5.833116598747145,base,enrich,93
beale,NA,base,enrich,93
rating,13.018318244552614,base,enrich,93
composite,13.271102914287738,base,enrich,93
truth,13.977833282032263,base,enrich,93
pw,1.516101813034653,storm,enrich,93
beale,NA,storm,enrich,93
rating,60.83090319643324,storm,enrich,93
composite,61.054468027426076,storm,enrich,93
truth,75.90039534105055,storm,enrich,93
pw,3.863508290057125,unaltered,enrich,93
beale,NA,unaltered,enrich,93
rating,12.9816380288601,unaltered,enrich,93
composite,13.032668397682349,unaltered,enrich,93
truth,13.831186066742479,unaltered,enrich,93
pw,13.851826275072495,base,none,93
beale,NA,base,none,93
rating,12.978103993234589,base,none,93
composite,13.606779482994565,base,none,93
truth,15.713109643465156,base,none,93
pw,7.154568595675716,storm,none,93
beale,NA,storm,none,93
rating,8.781284891980343,storm,none,93
composite,8.98625294497157,storm,none,93
truth,13.652322118821264,storm,none,93
pw,11.27733101786041,unaltered,none,93
beale,NA,unaltered,none,93
rating,10.750061608948048,unaltered,none,93
composite,11.280061891085303,unaltered,none,93
truth,13.520193683084884,unaltered,none,93
pw,13.936816949597338,base,chemostatic,93
beale,NA,base,chemostatic,93
rating,15.844660701102622,base,chemostatic,93
composite,15.955495873940563,base,chemostatic,93
truth,15.714666778185547,base,chemostatic,93
pw,7.198466894629625,storm,chemostatic,93
beale,NA,storm,chemostatic,93
rating,13.935811338272844,storm,chemostatic,93
composite,14.205599998691394,storm,chemostatic,93
truth,13.720397586614773,storm,chemostatic,93
pw,11.34652535736586,unaltered,chemostatic,93
beale,NA,unaltered,chemostatic,93
rating,13.660063595315988,unaltered,chemostatic,93
composite,13.778354182613212,unaltered,chemostatic,93
truth,13.527952512936894,unaltered,chemostatic,93
pw,15.58594734058834,base,dilution,94
beale,NA,base,dilution,94
rating,12.356779530410773,base,dilution,94
composite,12.517976951305693,base,dilution,94
truth,12.49166541305293,base,dilution,94
pw,33.802481780696645,storm,dilution,94
beale,NA,storm,dilution,94
rating,13.066896625013896,storm,dilution,94
composite,13.207828060699304,storm,dilution,94
truth,17.30451455910976,storm,dilution,94
pw,16.566888936230118,unaltered,dilution,94
beale,NA,unaltered,dilution,94
rating,12.593706093413356,unaltered,dilution,94
composite,13.052298985099268,unaltered,dilution,94
truth,13.459428616732598,unaltered,dilution,94
pw,6.678319788748359,base,enrich,94
beale,NA,base,enrich,94
rating,12.783837310328321,base,enrich,94
composite,12.789250896782846,base,enrich,94
truth,14.518064264274432,base,enrich,94
pw,1.448398059526416,storm,enrich,94
beale,NA,storm,enrich,94
rating,49.2445732066384,storm,enrich,94
composite,49.50475268884956,storm,enrich,94
truth,76.13978197001835,storm,enrich,94
pw,3.8896051190640293,unaltered,enrich,94
beale,NA,unaltered,enrich,94
rating,11.182110007902006,unaltered,enrich,94
composite,11.350151916609997,unaltered,enrich,94
truth,13.958965187846115,unaltered,enrich,94
pw,14.652556611652495,base,none,94
beale,NA,base,none,94
rating,17.6175084023678,base,none,94
composite,17.9704820011254,base,none,94
truth,15.9622633232209,base,none,94
pw,7.479871969847644,storm,none,94
beale,NA,storm,none,94
rating,16.512132016265575,storm,none,94
composite,16.997500600143578,storm,none,94
truth,13.798702750061883,storm,none,94
pw,11.817221944175134,unaltered,none,94
beale,NA,unaltered,none,94
rating,15.143973082382487,unaltered,none,94
composite,15.502693274115423,unaltered,none,94
truth,13.589526813918578,unaltered,none,94
pw,14.149307905837857,base,chemostatic,94
beale,NA,base,chemostatic,94
rating,16.00856941189337,base,chemostatic,94
composite,16.038926278688717,base,chemostatic,94
truth,15.909386442171312,base,chemostatic,94
pw,7.2229723728523,storm,chemostatic,94
beale,NA,storm,chemostatic,94
rating,13.821293775301118,storm,chemostatic,94
composite,13.779088356787518,storm,chemostatic,94
truth,13.71195521267882,storm,chemostatic,94
pw,11.411354094123553,unaltered,chemostatic,94
beale,NA,unaltered,chemostatic,94
rating,13.630644822767911,unaltered,chemostatic,94
composite,13.647288783124596,unaltered,chemostatic,94
truth,13.538462395289912,unaltered,chemostatic,94
pw,14.938572459354473,base,dilution,95
beale,NA,base,dilution,95
rating,11.805973896589297,base,dilution,95
composite,11.924935939188941,base,dilution,95
truth,12.481538475320917,base,dilution,95
pw,34.44317189399074,storm,dilution,95
beale,NA,storm,dilution,95
rating,12.528951993563046,storm,dilution,95
composite,12.253754422885674,storm,dilution,95
truth,17.22733359382966,storm,dilution,95
pw,16.25144654067177,unaltered,dilution,95
beale,NA,unaltered,dilution,95
rating,11.932890952874274,unaltered,dilution,95
composite,12.071364588482046,unaltered,dilution,95
truth,13.524368399760336,unaltered,dilution,95
pw,6.348880776026834,base,enrich,95
beale,NA,base,enrich,95
rating,14.773592803796296,base,enrich,95
composite,14.897854093536647,base,enrich,95
truth,14.463365307806303,base,enrich,95
pw,1.5816607347090765,storm,enrich,95
beale,NA,storm,enrich,95
rating,66.98459843450723,storm,enrich,95
composite,67.16739625185042,storm,enrich,95
truth,77.73197673079875,storm,enrich,95
pw,4.061778051838479,unaltered,enrich,95
beale,NA,unaltered,enrich,95
rating,14.373250543554313,unaltered,enrich,95
composite,14.38506123301649,unaltered,enrich,95
truth,14.029053242903977,unaltered,enrich,95
pw,14.140789774468175,base,none,95
beale,NA,base,none,95
rating,14.872836992837717,base,none,95
composite,15.044132379817903,base,none,95
truth,15.878103969970013,base,none,95
pw,7.32030306383981,storm,none,95
beale,NA,storm,none,95
rating,11.526612814552992,storm,none,95
composite,11.343288587519408,storm,none,95
truth,13.710610104511309,storm,none,95
pw,11.49670592037197,unaltered,none,95
beale,NA,unaltered,none,95
rating,12.464221563540583,unaltered,none,95
composite,12.576464813593356,unaltered,none,95
truth,13.524160772161286,unaltered,none,95
pw,13.956414325290597,base,chemostatic,95
beale,NA,base,chemostatic,95
rating,15.883940436835253,base,chemostatic,95
composite,15.896742258582222,base,chemostatic,95
truth,15.896811433480107,base,chemostatic,95
pw,7.224856898028875,storm,chemostatic,95
beale,NA,storm,chemostatic,95
rating,13.64928865856975,storm,chemostatic,95
composite,13.709815745921071,storm,chemostatic,95
truth,13.792537895531916,storm,chemostatic,95
pw,11.346805500951385,unaltered,chemostatic,95
beale,NA,unaltered,chemostatic,95
rating,13.5127538098773,unaltered,chemostatic,95
composite,13.528024193533177,unaltered,chemostatic,95
truth,13.54727271577462,unaltered,chemostatic,95
pw,15.100834407223282,base,dilution,96
beale,NA,base,dilution,96
rating,12.095927119916015,base,dilution,96
composite,12.05444636168346,base,dilution,96
truth,12.518558356426992,base,dilution,96
pw,33.72619736855615,storm,dilution,96
beale,NA,storm,dilution,96
rating,12.803404554069328,storm,dilution,96
composite,11.336777899144854,storm,dilution,96
truth,17.67098201985429,storm,dilution,96
pw,16.147231253164605,unaltered,dilution,96
beale,NA,unaltered,dilution,96
rating,12.205115256633894,unaltered,dilution,96
composite,12.155745313160052,unaltered,dilution,96
truth,13.818705222231813,unaltered,dilution,96
pw,6.333935588666589,base,enrich,96
beale,NA,base,enrich,96
rating,15.782244809519286,base,enrich,96
composite,15.776217047604316,base,enrich,96
truth,15.099972102682644,base,enrich,96
pw,1.5447895225888648,storm,enrich,96
beale,NA,storm,enrich,96
rating,69.58160084086296,storm,enrich,96
composite,69.74635602219324,storm,enrich,96
truth,78.71290508277445,storm,enrich,96
pw,3.940473567666039,unaltered,enrich,96
beale,NA,unaltered,enrich,96
rating,14.344203014828816,unaltered,enrich,96
composite,14.347668728713423,unaltered,enrich,96
truth,14.141042891103771,unaltered,enrich,96
pw,14.646062287027664,base,none,96
beale,NA,base,none,96
rating,15.999636369104328,base,none,96
composite,16.378677310289223,base,none,96
truth,15.941367858986858,base,none,96
pw,7.482529842002031,storm,none,96
beale,NA,storm,none,96
rating,13.332296820431393,storm,none,96
composite,13.937737086322466,storm,none,96
truth,13.748329958785316,storm,none,96
pw,11.808526095299378,unaltered,none,96
beale,NA,unaltered,none,96
rating,13.530962289388928,unaltered,none,96
composite,13.857914772368316,unaltered,none,96
truth,13.526688948918673,unaltered,none,96
pw,13.884615413580065,base,chemostatic,96
beale,NA,base,chemostatic,96
rating,15.858547145844234,base,chemostatic,96
composite,15.84821623901375,base,chemostatic,96
truth,15.95442743479027,base,chemostatic,96
pw,7.093514088688101,storm,chemostatic,96
beale,NA,storm,chemostatic,96
rating,13.840993315222125,storm,chemostatic,96
composite,13.712153450132456,storm,chemostatic,96
truth,13.778657459573449,storm,chemostatic,96
pw,11.19460235941208,unaltered,chemostatic,96
beale,NA,unaltered,chemostatic,96
rating,13.471848919556223,unaltered,chemostatic,96
composite,13.44850185684439,unaltered,chemostatic,96
truth,13.540374414562422,unaltered,chemostatic,96
pw,14.668966442348696,base,dilution,97
beale,NA,base,dilution,97
rating,12.342882473325265,base,dilution,97
composite,12.493322937763566,base,dilution,97
truth,12.53594888345816,base,dilution,97
pw,34.15351956702133,storm,dilution,97
beale,NA,storm,dilution,97
rating,12.999592379500301,storm,dilution,97
composite,12.344450635640376,storm,dilution,97
truth,17.588120954457317,storm,dilution,97
pw,16.286717518435136,unaltered,dilution,97
beale,NA,unaltered,dilution,97
rating,12.360958710757622,unaltered,dilution,97
composite,12.400543289351969,unaltered,dilution,97
truth,13.524577953900259,unaltered,dilution,97
pw,5.484323719199323,base,enrich,97
beale,NA,base,enrich,97
rating,14.683848228030248,base,enrich,97
composite,14.542789495468382,base,enrich,97
truth,14.569788568307908,base,enrich,97
pw,1.4906196640797404,storm,enrich,97
beale,NA,storm,enrich,97
rating,63.19605221668365,storm,enrich,97
composite,63.21877023376328,storm,enrich,97
truth,76.94570304544654,storm,enrich,97
pw,3.901663961337992,unaltered,enrich,97
beale,NA,unaltered,enrich,97
rating,13.614097506047978,unaltered,enrich,97
composite,13.54553895291807,unaltered,enrich,97
truth,14.003872754150603,unaltered,enrich,97
pw,12.66417539431526,base,none,97
beale,NA,base,none,97
rating,14.445801510029554,base,none,97
composite,15.058899026378329,base,none,97
truth,15.883177935391211,base,none,97
pw,6.513756430533848,storm,none,97
beale,NA,storm,none,97
rating,13.632903612610553,storm,none,97
composite,13.67744513289563,storm,none,97
truth,13.675957994117564,storm,none,97
pw,10.239782710454204,unaltered,none,97
beale,NA,unaltered,none,97
rating,12.51870575395091,unaltered,none,97
composite,12.961546670095846,unaltered,none,97
truth,13.493752890564824,unaltered,none,97
